GEO_ID,NAME,B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E
Geography,Geographic Area Name,Total Population,"U.S. citizen, born in the United States","U.S. citizen, born in Puerto Rico or U.S. Island Areas","U.S. citizen, born abroad of American parent(s)",U.S. citizen by naturalization,Not a U.S. citizen
1400000US06037134104,"Census Tract 1341.04, Los Angeles County, California",4308,1662,0,96,1240,1310
1400000US06037134201,"Census Tract 1342.01, Los Angeles County, California",4587,2877,0,11,1082,617
1400000US06037134302,"Census Tract 1343.02, Los Angeles County, California",4082,2646,0,21,1039,376
1400000US06037134303,"Census Tract 1343.03, Los Angeles County, California",5556,3622,0,41,1366,527
1400000US06037134304,"Census Tract 1343.04, Los Angeles County, California",2885,1879,21,113,515,357
1400000US06037134305,"Census Tract 1343.05, Los Angeles County, California",3726,1942,0,33,582,1169
1400000US06037134306,"Census Tract 1343.06, Los Angeles County, California",4387,2306,0,57,1023,1001
1400000US06037134421,"Census Tract 1344.21, Los Angeles County, California",4421,3263,0,188,817,153
1400000US06037134422,"Census Tract 1344.22, Los Angeles County, California",4809,3498,0,43,983,285
1400000US06037134423,"Census Tract 1344.23, Los Angeles County, California",3385,2491,0,6,681,207
1400000US06037134424,"Census Tract 1344.24, Los Angeles County, California",2857,1943,0,33,759,122
1400000US06037134520,"Census Tract 1345.20, Los Angeles County, California",5439,2694,0,9,784,1952
1400000US06037134521,"Census Tract 1345.21, Los Angeles County, California",3087,1160,0,103,260,1564
1400000US06037134522,"Census Tract 1345.22, Los Angeles County, California",4490,2411,0,105,733,1241
1400000US06037134710,"Census Tract 1347.10, Los Angeles County, California",5441,2842,0,68,730,1801
1400000US06037134720,"Census Tract 1347.20, Los Angeles County, California",5417,3246,0,55,1386,730
1400000US06037134801,"Census Tract 1348.01, Los Angeles County, California",3001,1687,0,16,983,315
1400000US06037134802,"Census Tract 1348.02, Los Angeles County, California",2825,1522,0,42,787,474
1400000US06037134901,"Census Tract 1349.01, Los Angeles County, California",2610,1690,0,45,669,206
1400000US06037134904,"Census Tract 1349.04, Los Angeles County, California",4701,2669,0,18,1044,970
1400000US06037134905,"Census Tract 1349.05, Los Angeles County, California",5028,3221,0,123,823,861
1400000US06037134906,"Census Tract 1349.06, Los Angeles County, California",3269,1417,0,123,943,786
1400000US06037134907,"Census Tract 1349.07, Los Angeles County, California",3354,1903,0,30,309,1112
1400000US06037135102,"Census Tract 1351.02, Los Angeles County, California",3672,2408,0,34,1094,136
1400000US06037135111,"Census Tract 1351.11, Los Angeles County, California",3785,2868,28,8,310,571
1400000US06037135113,"Census Tract 1351.13, Los Angeles County, California",3225,1982,0,0,618,625
1400000US06037135115,"Census Tract 1351.15, Los Angeles County, California",3118,1888,0,0,296,934
1400000US06037135116,"Census Tract 1351.16, Los Angeles County, California",1586,1087,0,28,424,47
1400000US06037135201,"Census Tract 1352.01, Los Angeles County, California",2925,2340,0,21,428,136
1400000US06037135202,"Census Tract 1352.02, Los Angeles County, California",4531,3529,0,23,730,249
1400000US06037135204,"Census Tract 1352.04, Los Angeles County, California",4928,3738,0,52,812,326
1400000US06037135205,"Census Tract 1352.05, Los Angeles County, California",2067,1375,0,78,565,49
1400000US06037137000,"Census Tract 1370, Los Angeles County, California",5098,3997,0,54,844,203
1400000US06037137103,"Census Tract 1371.03, Los Angeles County, California",5389,3282,0,211,1383,513
1400000US06037137104,"Census Tract 1371.04, Los Angeles County, California",2511,1556,0,44,679,232
1400000US06037137202,"Census Tract 1372.02, Los Angeles County, California",3416,2068,0,168,489,691
1400000US06037137203,"Census Tract 1372.03, Los Angeles County, California",2548,1988,0,0,306,254
1400000US06037137301,"Census Tract 1373.01, Los Angeles County, California",2097,1478,0,42,458,119
1400000US06037137302,"Census Tract 1373.02, Los Angeles County, California",4361,3244,0,34,934,149
1400000US06037137401,"Census Tract 1374.01, Los Angeles County, California",4536,3677,3,28,614,214
1400000US06037137402,"Census Tract 1374.02, Los Angeles County, California",5598,4225,0,130,953,290
1400000US06037137501,"Census Tract 1375.01, Los Angeles County, California",5080,3258,0,191,946,685
1400000US06037137502,"Census Tract 1375.02, Los Angeles County, California",4298,3308,0,26,721,243
1400000US06037137504,"Census Tract 1375.04, Los Angeles County, California",2021,1522,0,37,393,69
1400000US06037138000,"Census Tract 1380, Los Angeles County, California",4839,3917,0,94,703,125
1400000US06037139001,"Census Tract 1390.01, Los Angeles County, California",5439,3900,19,69,1179,272
1400000US06037139200,"Census Tract 1392, Los Angeles County, California",5712,3851,0,60,1199,602
1400000US06037139301,"Census Tract 1393.01, Los Angeles County, California",4373,3474,12,121,615,151
1400000US06037139302,"Census Tract 1393.02, Los Angeles County, California",4806,2846,29,164,957,810
1400000US06037139303,"Census Tract 1393.03, Los Angeles County, California",4477,2206,14,110,857,1290
1400000US06037139401,"Census Tract 1394.01, Los Angeles County, California",2468,1316,0,66,670,416
1400000US06037139402,"Census Tract 1394.02, Los Angeles County, California",2877,2178,0,17,558,124
1400000US06037139502,"Census Tract 1395.02, Los Angeles County, California",2874,1694,11,50,984,135
1400000US06037139504,"Census Tract 1395.04, Los Angeles County, California",3725,1905,11,52,1196,561
1400000US06037139505,"Census Tract 1395.05, Los Angeles County, California",2609,890,77,29,812,801
1400000US06037139506,"Census Tract 1395.06, Los Angeles County, California",2972,1372,0,0,1028,572
1400000US06037139600,"Census Tract 1396, Los Angeles County, California",5075,3531,48,126,995,375
1400000US06037139701,"Census Tract 1397.01, Los Angeles County, California",5729,4016,58,18,1191,446
1400000US06037139703,"Census Tract 1397.03, Los Angeles County, California",2425,1426,0,12,845,142
1400000US06037139704,"Census Tract 1397.04, Los Angeles County, California",2765,1828,0,0,722,215
1400000US06037139705,"Census Tract 1397.05, Los Angeles County, California",3995,3027,28,25,797,118
1400000US06037139801,"Census Tract 1398.01, Los Angeles County, California",3518,2447,0,61,884,126
1400000US06037139802,"Census Tract 1398.02, Los Angeles County, California",3878,2682,0,34,1081,81
1400000US06037141101,"Census Tract 1411.01, Los Angeles County, California",4458,3240,0,40,635,543
1400000US06037141102,"Census Tract 1411.02, Los Angeles County, California",3049,2538,0,21,351,139
1400000US06037141201,"Census Tract 1412.01, Los Angeles County, California",4015,2980,0,6,614,415
1400000US06037141202,"Census Tract 1412.02, Los Angeles County, California",2924,1955,33,75,627,234
1400000US06037141303,"Census Tract 1413.03, Los Angeles County, California",3330,2388,0,60,493,389
1400000US06037141304,"Census Tract 1413.04, Los Angeles County, California",3116,2638,0,39,407,32
1400000US06037141305,"Census Tract 1413.05, Los Angeles County, California",2625,1872,0,36,640,77
1400000US06037141306,"Census Tract 1413.06, Los Angeles County, California",3145,2666,0,10,227,242
1400000US06037141400,"Census Tract 1414, Los Angeles County, California",5233,3913,0,50,890,380
1400000US06037141500,"Census Tract 1415, Los Angeles County, California",3006,2530,0,0,448,28
1400000US06037141600,"Census Tract 1416, Los Angeles County, California",4183,2869,17,64,1043,190
1400000US06037141700,"Census Tract 1417, Los Angeles County, California",3150,2399,12,10,530,199
1400000US06037143101,"Census Tract 1431.01, Los Angeles County, California",2157,1852,0,0,84,221
1400000US06037143102,"Census Tract 1431.02, Los Angeles County, California",2119,1436,0,0,372,311
1400000US06037143200,"Census Tract 1432, Los Angeles County, California",4158,3339,43,39,573,164
1400000US06037143301,"Census Tract 1433.01, Los Angeles County, California",3474,3050,0,0,351,73
1400000US06037143302,"Census Tract 1433.02, Los Angeles County, California",3267,2663,0,40,368,196
1400000US06037143401,"Census Tract 1434.01, Los Angeles County, California",5535,4436,0,45,851,203
1400000US06037143402,"Census Tract 1434.02, Los Angeles County, California",1859,1496,9,0,283,71
1400000US06037143500,"Census Tract 1435, Los Angeles County, California",5635,4973,0,34,479,149
1400000US06037143602,"Census Tract 1436.02, Los Angeles County, California",4936,3965,0,18,681,272
1400000US06037143603,"Census Tract 1436.03, Los Angeles County, California",2443,1928,0,7,301,207
1400000US06037143605,"Census Tract 1436.05, Los Angeles County, California",1724,1292,0,64,158,210
1400000US06037143606,"Census Tract 1436.06, Los Angeles County, California",1747,1309,0,14,176,248
1400000US06037143700,"Census Tract 1437, Los Angeles County, California",3485,2548,0,87,518,332
1400000US06037143801,"Census Tract 1438.01, Los Angeles County, California",3270,2685,0,142,280,163
1400000US06037143802,"Census Tract 1438.02, Los Angeles County, California",2247,1757,0,118,296,76
1400000US06037143901,"Census Tract 1439.01, Los Angeles County, California",4292,3360,0,21,800,111
1400000US06037143902,"Census Tract 1439.02, Los Angeles County, California",2892,2240,0,16,448,188
1400000US06037181000,"Census Tract 1810, Los Angeles County, California",6059,4264,0,106,1256,433
1400000US06037181300,"Census Tract 1813, Los Angeles County, California",3867,2852,0,114,705,196
1400000US06037181400,"Census Tract 1814, Los Angeles County, California",4718,3140,8,73,988,509
1400000US06037181500,"Census Tract 1815, Los Angeles County, California",4019,2551,0,51,1107,310
1400000US06037181600,"Census Tract 1816, Los Angeles County, California",4655,3501,8,45,650,451
1400000US06037183101,"Census Tract 1831.01, Los Angeles County, California",2442,1693,0,20,441,288
1400000US06037183103,"Census Tract 1831.03, Los Angeles County, California",4797,3275,0,25,683,814
1400000US06037183104,"Census Tract 1831.04, Los Angeles County, California",1899,1335,0,8,475,81
1400000US06037183220,"Census Tract 1832.20, Los Angeles County, California",3370,2113,10,22,671,554
1400000US06037183221,"Census Tract 1832.21, Los Angeles County, California",3530,2538,11,16,526,439
1400000US06037183222,"Census Tract 1832.22, Los Angeles County, California",3599,2353,0,8,851,387
1400000US06037183300,"Census Tract 1833, Los Angeles County, California",3517,1846,0,211,798,662
1400000US06037183401,"Census Tract 1834.01, Los Angeles County, California",2436,1164,6,57,720,489
1400000US06037183402,"Census Tract 1834.02, Los Angeles County, California",2867,1701,0,20,688,458
1400000US06037183510,"Census Tract 1835.10, Los Angeles County, California",2535,1705,35,48,501,246
1400000US06037183520,"Census Tract 1835.20, Los Angeles County, California",3944,2415,0,142,586,801
1400000US06037183610,"Census Tract 1836.10, Los Angeles County, California",2909,1880,8,73,553,395
1400000US06037183620,"Census Tract 1836.20, Los Angeles County, California",2994,1803,0,10,559,622
1400000US06037183701,"Census Tract 1837.01, Los Angeles County, California",3329,2145,0,76,540,568
1400000US06037183702,"Census Tract 1837.02, Los Angeles County, California",2925,2052,0,44,610,219
1400000US06037183810,"Census Tract 1838.10, Los Angeles County, California",4369,2621,4,27,587,1130
1400000US06037183820,"Census Tract 1838.20, Los Angeles County, California",3331,1668,0,71,603,989
1400000US06037185101,"Census Tract 1851.01, Los Angeles County, California",2924,2080,0,17,579,248
1400000US06037185102,"Census Tract 1851.02, Los Angeles County, California",3352,2344,0,54,559,395
1400000US06037185202,"Census Tract 1852.02, Los Angeles County, California",4084,2871,0,41,578,594
1400000US06037185203,"Census Tract 1852.03, Los Angeles County, California",2728,1777,0,8,447,496
1400000US06037185204,"Census Tract 1852.04, Los Angeles County, California",1884,1225,0,55,408,196
1400000US06037185310,"Census Tract 1853.10, Los Angeles County, California",3053,1883,13,50,514,593
1400000US06037185320,"Census Tract 1853.20, Los Angeles County, California",2831,1625,0,54,626,526
1400000US06037186100,"Census Tract 1861, Los Angeles County, California",4848,3304,10,51,1120,363
1400000US06037186201,"Census Tract 1862.01, Los Angeles County, California",3503,1875,0,19,1167,442
1400000US06037186202,"Census Tract 1862.02, Los Angeles County, California",1739,982,7,77,405,268
1400000US06037186203,"Census Tract 1862.03, Los Angeles County, California",3104,2161,0,63,597,283
1400000US06037186301,"Census Tract 1863.01, Los Angeles County, California",2713,1610,0,55,380,668
1400000US06037186302,"Census Tract 1863.02, Los Angeles County, California",5082,3195,0,44,1115,728
1400000US06037186401,"Census Tract 1864.01, Los Angeles County, California",3042,1754,0,28,614,646
1400000US06037186403,"Census Tract 1864.03, Los Angeles County, California",2692,1508,0,80,708,396
1400000US06037186404,"Census Tract 1864.04, Los Angeles County, California",2795,1526,0,49,511,709
1400000US06037187101,"Census Tract 1871.01, Los Angeles County, California",2983,1740,5,19,829,390
1400000US06037187102,"Census Tract 1871.02, Los Angeles County, California",4588,2458,0,58,1372,700
1400000US06037187200,"Census Tract 1872, Los Angeles County, California",2809,1695,0,25,656,433
1400000US06037187300,"Census Tract 1873, Los Angeles County, California",3688,2957,0,162,353,216
1400000US06037188100,"Census Tract 1881, Los Angeles County, California",3842,2339,0,55,730,718
1400000US06037188201,"Census Tract 1882.01, Los Angeles County, California",3077,2395,0,123,373,186
1400000US06037188202,"Census Tract 1882.02, Los Angeles County, California",2832,2094,0,13,614,111
1400000US06037188300,"Census Tract 1883, Los Angeles County, California",3738,2417,10,75,869,367
1400000US06037189101,"Census Tract 1891.01, Los Angeles County, California",2366,1813,0,68,342,143
1400000US06037189102,"Census Tract 1891.02, Los Angeles County, California",3910,3094,115,85,478,138
1400000US06037189201,"Census Tract 1892.01, Los Angeles County, California",3020,1844,9,61,638,468
1400000US06037189202,"Census Tract 1892.02, Los Angeles County, California",2829,2146,0,20,414,249
1400000US06037189300,"Census Tract 1893, Los Angeles County, California",2805,2183,0,9,523,90
1400000US06037189400,"Census Tract 1894, Los Angeles County, California",3135,2756,0,81,174,124
1400000US06037189501,"Census Tract 1895.01, Los Angeles County, California",2293,1931,0,59,169,134
1400000US06037189502,"Census Tract 1895.02, Los Angeles County, California",1948,1390,0,19,287,252
1400000US06037189600,"Census Tract 1896, Los Angeles County, California",3752,2951,0,25,509,267
1400000US06037189702,"Census Tract 1897.02, Los Angeles County, California",2121,1659,0,24,274,164
